OBJECTID,AspenRank,ACRES,Comment,Shape_STAr,Shape_STLe
"5809",S2,0.0102090,Vegetation,444.70019531300,131.54848898000
"5810",S2,4.4979132,Vegetation,195930.24218800000,3574.64015051000
"5811",S2,1.1075099,Vegetation,48242.93652340000,1001.62696496000
"5812",S2,0.0000444,Vegetation,1.93457031250,10.62059891610
"5813",S2,2.8280477,Vegetation,123189.27050800000,2201.24221226000
"5814",S2,0.0038798,Vegetation,169.00390625000,126.97733453600
"5815",S2,1.7725481,Vegetation,77211.88378910000,1956.73200533000
"5816",S2,1.0264297,Vegetation,44711.10253910000,1282.50667784000
"5817",S2,0.0005328,Vegetation,23.20996093750,41.44589961920
"5818",S2,9.7671960,Vegetation,425461.40429699997,5190.00404894000
"5819",S2,0.0511321,Vegetation,2227.30664063000,290.09993616000
"5820",S2,0.0000682,Vegetation,2.96777343750,70.52114895650
"5821",S2,1.4040792,Vegetation,61161.44824220000,1400.66335639000
"5822",S2,0.0046654,Vegetation,203.22558593800,82.16040597290
"5823",S2,0.2742633,Vegetation,11946.86035160000,774.22311969600
"5824",S2,3.0163469,Vegetation,131392.50390600000,2645.73385771000
"5825",S2,0.9645498,Vegetation,42015.62109380000,1394.80591360000
"5826",S2,0.1922873,Vegetation,8378.74316406000,579.65991785100
"5827",S2,0.1248667,Vegetation,5439.17285156000,292.28493306700
"5828",S2,2.1274156,Vegetation,92669.85253910000,1313.25001274000
"5829",S2,0.0111814,Vegetation,487.06054687500,123.89981488000
"5830",S2,1.0545249,Vegetation,45934.92382810000,907.83729561100
"5831",S2,0.0099478,Vegetation,433.32519531300,109.41088081900
"5832",S2,0.5800734,Vegetation,25267.89941410000,828.67103314600
"5833",S2,12.4882444,Vegetation,543985.89746100002,5785.47993369000
"5834",S2,0.0387835,Vegetation,1689.40234375000,226.13152242100
"5835",S2,4.9677184,Vegetation,216392.94531300000,2547.20853637000
"5836",S2,2.0802087,Vegetation,90613.52636720000,1932.57249628000
"5837",S2,0.0000202,Vegetation,0.88085937500,47.00778857480
"5838",S2,0.0000393,Vegetation,1.71191406250,17.65875466380
"5839",S2,3.1094631,Vegetation,135447.66796900000,2717.60301729000
"5840",S2,2.4454954,Vegetation,106525.34960900000,1795.37844382000
"5841",S2,9.0835375,Vegetation,395677.31347699999,6351.01316980000
"5842",S2,0.0000234,Vegetation,1.02050781250,12.38150479490
"5843",S2,1.5841840,Vegetation,69006.77929690000,1582.97963848000
"5844",S2,0.0538055,Vegetation,2343.75585938000,342.97507203800
"5845",S2,0.6537508,Vegetation,28477.27050780000,764.48474051600
"5846",S2,0.0156826,Vegetation,683.13085937500,272.21850932800
"5847",S2,0.0112581,Vegetation,493.42089843800,181.66305175800
"5848",S2,309.7097918,Vegetation,13490990.71969999932,50687.31790490000
"5849",S2,6.4352326,Vegetation,280317.60644499998,2599.12274551000
"5850",S2,168.9794017,Vegetation,7360726.72558999900,23653.28147710000
"5851",S2,6.8344605,Vegetation,297707.90331999998,2667.35399744000
"5852",S2,0.0004103,Vegetation,17.87402343750,41.83830233210
"5853",S2,4.7989214,Vegetation,209040.18652300001,2395.88821461000
"5854",S2,2.3760739,Vegetation,103501.36621100000,2629.40726946000
"5855",S2,0.3531652,Vegetation,15383.81250000000,580.07352510700
"5856",S2,0.1786075,Vegetation,7780.10839844000,392.98252117200
"5857",S2,4.7332343,Vegetation,206182.29492200000,2283.28162415000
"5858",S2,2.8744049,Vegetation,125208.57226600000,2756.35070769000
"5859",S2,0.0012436,Vegetation,54.17187500000,120.01901784800
"5860",S2,6.2911361,Vegetation,274047.54492199997,2452.25962373000
"5861",S2,0.0760675,Vegetation,3313.48730469000,231.67059569800
"5862",S2,3.5506405,Vegetation,154666.84960900000,2153.51876997000
"5863",S2,0.4913610,Vegetation,21403.59960940000,733.70155843200
"5864",S2,3.5174114,Vegetation,153217.82910199999,2390.05761509000
"5865",S2,0.2164488,Vegetation,9432.69531250000,963.70713588800
"5866",S2,0.6714221,Vegetation,29250.45605470000,784.80006759400
"5867",S2,0.3510107,Vegetation,15289.96582030000,1095.42526439000
"5868",S2,0.0000320,Vegetation,1.39257812500,14.63685386610
"5869",S2,1.3575675,Vegetation,59135.41113280000,1139.15679651000
"5870",S2,0.9145091,Vegetation,39835.85937500000,833.16673854800
"5871",S2,7.0863130,Vegetation,308678.56445300003,2963.61530335000
"5872",S2,0.0637961,Vegetation,2778.94726563000,328.54755727500
"5873",S2,17.9935236,Vegetation,783795.73925800005,7644.20983199000
"5874",S2,2.9696559,Vegetation,129357.69531300000,1643.92647501000
"5875",S2,0.6312181,Vegetation,27495.74707030000,981.93162371100
"5876",S2,0.0236588,Vegetation,1030.61718750000,235.32282359600
"5877",S2,36.3996793,Vegetation,1585580.84473000001,14595.22751280000
"5878",S2,0.4302810,Vegetation,18742.96289060000,931.55334655600
"5879",S2,0.0000119,Vegetation,0.51660156250,4.38321636234
"5880",S2,0.3337673,Vegetation,14538.84472660000,706.29344562500
"5881",S2,0.0005083,Vegetation,22.13964843750,41.09704916610
"5882",S2,2.0365702,Vegetation,88712.63964840000,2139.57294997000
"5883",S2,0.4259664,Vegetation,18555.01855470000,914.94547377700
"5884",S2,0.2222826,Vegetation,9682.59179688000,595.50074204800
"5885",S2,0.0001229,Vegetation,5.35546875000,28.03517696630
"5886",S2,0.6550654,Vegetation,28534.53222660000,1100.89039030000
"5887",S2,0.0049849,Vegetation,217.14160156300,186.45911792200
"5888",S2,0.0027874,Vegetation,121.41796875000,200.99360865600
"5889",S2,34.1103873,Vegetation,1485842.53125000000,10203.64783970000
"5890",S2,5.7924153,Vegetation,252316.60156300000,2290.68662445000
"5891",S2,27.6893833,Vegetation,1206144.83593999990,5788.74294500000
"5892",S2,2.3863717,Vegetation,103949.93652300000,1377.52750328000
"5893",S2,0.1292593,Vegetation,5630.50878906000,336.32692500600
"5894",S2,0.1383489,Vegetation,6026.45410156000,514.17190898100
"5895",S2,0.0001112,Vegetation,4.84472656250,14.54197416230
"5896",S2,169.7239669,Vegetation,7393155.08397999965,23645.31966560000
"5897",S2,0.5356939,Vegetation,23334.73339840000,649.96816857900
"5898",S2,0.6671584,Vegetation,29066.61621090000,1397.97264531000
"5899",S2,89.1254017,Vegetation,3882304.45703000017,23927.88186860000
"5900",S2,8.5014667,Vegetation,370322.41992199997,3778.17277879000
"5901",S2,0.1372433,Vegetation,5978.29394531000,608.65994048600
"5902",S2,0.4251709,Vegetation,18520.36914060000,584.19945722100
"5903",S2,3.1925311,Vegetation,139066.09863299999,2311.91246551000
"5904",S2,1.1541721,Vegetation,50278.29101560000,1927.15592953000
"5905",S2,0.0135048,Vegetation,588.26757812500,154.58611070000
"5906",S2,4.0193916,Vegetation,175084.00097699999,2882.71056157000
"5907",S2,3.0585374,Vegetation,133229.35839800001,2538.50677681000
"5908",S2,0.7491463,Vegetation,32632.67968750000,879.99701984100
"5909",S2,92.7951042,Vegetation,4042138.56640999997,19802.81398670000
"5910",S2,31.9351034,Vegetation,1391103.12598000001,9169.79909874000
"5911",S2,48.6175938,Vegetation,2117774.21094000014,14678.02154780000
"5912",S2,2.0535662,Vegetation,89452.98730470000,1615.16411706000
"5913",S2,37.1659442,Vegetation,1618942.06444999995,14751.70832820000
"5914",S2,80.1821261,Vegetation,3492719.48828000017,15719.99293010000
"5915",S2,2.3201945,Vegetation,101069.60253900000,1731.95926982000
"5916",S2,31.9131007,Vegetation,1390129.09765999997,11369.46436950000
"5917",S2,9.4767775,Vegetation,412806.77539099997,2769.94879948000
"5918",S3,0.1132093,Vegetation,4931.38085938000,368.58699859600
"5919",S3,2.0866756,Vegetation,90895.22460940000,1724.77834028000
"5920",S3,0.0010534,Vegetation,45.88671875000,31.21324089520
"5921",S3,0.1063658,Vegetation,4633.27636719000,554.30540388700
"5922",S3,1.8526816,Vegetation,80702.48925780000,1627.68455542000
"5923",S3,1.8184305,Vegetation,79210.51074220000,2215.91880555000
"5924",S3,1.1937631,Vegetation,52000.11621090000,4531.53088372000
"5925",S3,0.1683563,Vegetation,7333.56738281000,553.20189930300
"5926",S3,0.1349211,Vegetation,5877.13574219000,523.57911669700
"5927",S3,0.2750958,Vegetation,11983.12207030000,493.27208770100
"5928",S3,0.3068047,Vegetation,13364.35937500000,1660.52504446000
"5929",S3,2.6919300,Vegetation,117260.00000000000,1865.73678967000
"5930",S3,0.5779134,Vegetation,25173.80175780000,1069.82524881000
"5931",S3,0.2311245,Vegetation,10067.74316410000,533.88975094800
"5932",S3,0.1196052,Vegetation,5209.98144531000,392.13367550900
"5933",S3,5.0679559,Vegetation,220759.28027300001,5628.19996685000
"5934",S3,0.0767518,Vegetation,3343.28906250000,413.23086298400
"5935",S3,0.3893728,Vegetation,16961.00878910000,1569.66287392000
"5936",S3,0.0627716,Vegetation,2734.32128906000,386.58963691600
"5937",S3,0.2478113,Vegetation,10794.61621090000,485.01665148000
"5938",S3,0.2794764,Vegetation,12173.93750000000,1956.50965478000
"5939",S3,0.0401184,Vegetation,1747.54882813000,323.73856897200
"5940",S3,0.0003311,Vegetation,14.42089843750,18.46588550670
"5941",S3,0.1882552,Vegetation,8200.36523438000,401.41339276000
"5942",S3,0.0022934,Vegetation,99.90234375000,49.89984650670
"5943",S3,0.0001971,Vegetation,8.58593750000,13.90806401210
"5944",S3,0.5747265,Vegetation,25034.98437500000,718.32168699000
"5945",S3,13.6632680,Vegetation,595169.57128899998,5708.74717261000
"5946",S3,0.1122079,Vegetation,4887.75878906000,686.61664373900
"5947",S3,0.5733285,Vegetation,24974.08789060000,1351.33227076000
"5948",S3,0.3447024,Vegetation,15015.17578130000,502.47270174800
"5949",S3,0.0480831,Vegetation,2094.49414063000,255.38008572500
"5950",S3,0.2338034,Vegetation,10184.43457030000,1063.34630095000
"5951",S3,0.2379604,Vegetation,10365.51367190000,834.08236121600
"5952",S3,3.3310610,Vegetation,145100.43457000001,2892.14427144000
"5953",S3,0.0454891,Vegetation,1981.49902344000,234.57736476300
"5954",S3,0.0023943,Vegetation,104.29687500000,125.36605780300
"5955",S3,0.0728475,Vegetation,3173.23242188000,523.18953587900
"5956",S3,0.3320015,Vegetation,14461.92773440000,1441.72178905000
"5957",S3,0.0000721,Vegetation,3.13867187500,9.22252117503
"5958",S3,3.0236711,Vegetation,131710.58496099999,2248.17585353000
"5959",S3,0.0145339,Vegetation,633.37792968800,191.30011716100
"5960",S3,13.7807797,Vegetation,600288.36230499996,5147.00538379000
"5961",S3,0.1006766,Vegetation,4385.45800781000,365.01863301700
"5962",S3,0.4303129,Vegetation,18744.35937500000,1221.33926661000
"5963",S3,0.0120448,Vegetation,524.66796875000,119.76546306600
"5964",S3,0.0004453,Vegetation,19.39746093750,22.22164802320
"5965",S3,0.6729317,Vegetation,29312.78515630000,2235.13842619000
"5966",S3,0.0000003,Vegetation,0.01171875000,0.50730992521
"5967",S3,0.5008622,Vegetation,21817.47265630000,789.69624009000
"5968",S3,0.0515820,Vegetation,2246.90039063000,392.39444869700
"5969",S3,5.0596921,Vegetation,220399.30566400001,2280.07701954000
"5970",S3,0.0036662,Vegetation,159.70117187500,94.86354006370
"5971",S3,0.7317158,Vegetation,31873.41113280000,1953.26016120000
"5972",S3,0.0311156,Vegetation,1355.39257813000,231.18635065400
"5973",S3,0.0849801,Vegetation,3701.71875000000,421.93122535600
"5974",S3,4.2906298,Vegetation,186899.08886700001,4720.21728184000
"5975",S3,0.5880338,Vegetation,25614.65039060000,2087.80168947000
"5976",S3,0.0625227,Vegetation,2723.47851563000,327.24138476200
"5977",S3,0.5972951,Vegetation,26018.07617190000,866.32733033700
"5978",S3,13.3587259,Vegetation,581903.77343800000,5499.13778314000
"5979",S3,30.2859508,Vegetation,1319256.12401999999,9533.63353939000
"5980",S3,0.0195629,Vegetation,852.15820312500,183.49244180600
"5981",S3,1.1531483,Vegetation,50230.93457030000,3307.76860799000
"5982",S3,3.8575357,Vegetation,168033.58984400000,16962.96849890000
"5983",S3,2.7172631,Vegetation,118363.49707000000,3241.05236808000
"5984",S3,1.8847035,Vegetation,82097.35644530000,1523.66870535000
"5985",S3,0.6168416,Vegetation,26869.50878910000,1388.86754961000
"5986",S3,0.8081138,Vegetation,35201.29882810000,2600.73005282000
"5987",S3,0.2230169,Vegetation,9714.57519531000,1807.47447078000
"5988",S3,0.9070090,Vegetation,39509.14550780000,1702.91885013000
"5989",S3,0.0390956,Vegetation,1702.99511719000,433.27923506400
"5990",S3,1.2793276,Vegetation,55727.28515630000,3453.99685523000
"5991",S3,0.6923413,Vegetation,30158.26855470000,2588.94173560000
"5992",S3,0.2818283,Vegetation,12276.39257810000,1174.49588206000
"5993",S3,0.0134822,Vegetation,587.28320312500,250.98791968500
"5994",S3,0.0099144,Vegetation,431.87011718800,142.45870043900
"5995",S3,0.0623430,Vegetation,2715.64941406000,324.41257686300
"5996",S3,0.2416974,Vegetation,10528.29492190000,1670.14745647000
"5997",S3,5.3441790,Vegetation,232791.50781300000,2132.74031368000
"5998",S3,0.3497435,Vegetation,15234.77246090000,1327.72131899000
"5999",S3,0.0233773,Vegetation,1018.30957031000,194.28640965000
"6000",S3,5.5550780,Vegetation,241978.23242200000,3021.56034073000
"6001",S3,1.3111632,Vegetation,57114.04296880000,2084.35838242000
"6002",S3,1.6419611,Vegetation,71523.53320310000,3150.34828548000
"6003",S3,0.0487027,Vegetation,2121.48242188000,434.25241285700
"6004",S3,0.2135836,Vegetation,9303.66210938000,552.99457636000
"6005",S3,0.0701972,Vegetation,3057.77636719000,631.92496557000
"6006",S3,0.0336751,Vegetation,1466.88281250000,365.38309326000
"6007",S3,0.4923570,Vegetation,21446.98925780000,751.56066831100
"6008",S3,1.6963823,Vegetation,73894.12304690000,8595.58294045000
"6009",S3,0.8525538,Vegetation,37137.08984380000,3663.88858792000
"6010",S3,1.3208630,Vegetation,57536.56152340000,5953.52410982000
"6011",S3,0.2629853,Vegetation,11455.59472660000,1206.82104448000
"6012",S3,0.0476446,Vegetation,2075.38964844000,211.44588127700
"6013",S3,0.0151993,Vegetation,662.07910156300,158.85761794000
"6014",S3,0.5088250,Vegetation,22164.33203130000,3125.97976309000
"6015",S3,0.0373809,Vegetation,1628.30468750000,257.92248129900
"6016",S3,1.2473347,Vegetation,54333.68750000000,1032.29515311000
"6017",S3,2.2489778,Vegetation,97965.08300780000,3308.04805946000
"6018",S3,1.9712163,Vegetation,85865.83984380000,5017.52286445000
"6019",S3,0.6294978,Vegetation,27421.17578130000,3142.78034485000
"6020",S3,0.0598971,Vegetation,2609.10742188000,213.57062057600
"6021",S3,1.9824563,Vegetation,86355.45117190000,1518.80124598000
"6022",S3,0.1251765,Vegetation,5452.66992188000,500.75061756900
"6023",S3,0.0107797,Vegetation,469.56054687500,134.63750497200
"6024",S3,6.7795919,Vegetation,295317.84375000000,3866.79094897000
"6025",S3,0.1110741,Vegetation,4838.36718750000,402.04222986500
"6026",S3,0.0651002,Vegetation,2835.75488281000,277.96758749200
"6027",S3,0.3042923,Vegetation,13254.91796880000,1222.91749957000
"6028",S3,2.2434350,Vegetation,97733.44824220000,2489.17011537000
"6029",S3,0.6161030,Vegetation,26837.34375000000,4297.28643682000
"6030",S3,0.0000903,Vegetation,3.93457031250,21.39205903500
"6031",S3,0.7375514,Vegetation,32133.95312500000,2361.18265916000
"6032",S3,0.1616451,Vegetation,7041.23242188000,418.85899583300
"6033",S3,2.9301614,Vegetation,127637.32128900000,3701.57653459000
"6034",S3,0.5362129,Vegetation,23357.33789060000,655.58572423700
"6035",S3,0.0095751,Vegetation,417.09082031300,325.48858012800
"6036",S3,5.2428691,Vegetation,228378.46777300001,3223.45036015000
"6037",S3,0.7458249,Vegetation,32488.00976560000,7844.61903863000
"6038",S3,1.1818872,Vegetation,51482.80175780000,3299.19623854000
"6039",S3,0.7902705,Vegetation,34424.03515630000,4029.50203610000
"6040",S3,2.3481817,Vegetation,102286.37304700000,7001.41852819000
"6041",S3,0.3165156,Vegetation,13787.36132810000,2583.01183859000
"6042",S3,0.8166053,Vegetation,35571.18457030000,4973.13706175000
"6043",S3,0.4837599,Vegetation,21072.49316410000,789.53535828000
"6044",S3,0.1165145,Vegetation,5075.34863281000,734.49680280700
"6045",S3,0.0124100,Vegetation,540.57714843800,154.46308882400
"6046",S3,2.7183488,Vegetation,118410.80175800000,4493.81047090000
"6047",S3,12.2990932,Vegetation,535746.35156300000,11842.46363000000
"6048",S3,0.0159127,Vegetation,693.15332031300,292.12119788300
"6049",S3,0.0003814,Vegetation,16.61621093750,57.57883335090
"6050",S3,0.6771680,Vegetation,29497.32617190000,2918.79283358000
"6051",S3,0.5188327,Vegetation,22600.26562500000,3249.90581548000
"6052",S3,0.0265118,Vegetation,1154.84277344000,460.72802661600
"6053",S3,0.0089597,Vegetation,392.08886718800,132.22131752600
"6054",S3,0.3221247,Vegetation,14031.69824220000,1575.92420869000
"6055",S3,0.6469654,Vegetation,28183.16992190000,3524.97550453000
"6056",S3,4.4561824,Vegetation,194110.52734400000,3272.08303223000
"6057",S3,0.1216906,Vegetation,5300.82324219000,347.62086901800
"6058",S3,3.9391935,Vegetation,171601.82128900001,5711.91568105000
"6059",S3,0.0534421,Vegetation,2327.92871094000,264.25678044100
"6060",S3,0.1663624,Vegetation,7246.71679688000,702.26487684600
"6061",S3,0.1368179,Vegetation,5959.76464844000,332.29206331100
"6062",S3,0.0086667,Vegetation,377.52343750000,90.47070886010
"6063",S3,0.0632641,Vegetation,2755.77441406000,214.84144923000
"6064",S3,2.0556163,Vegetation,89546.52929690000,1742.69374944000
"6065",S3,0.3912353,Vegetation,17042.13769530000,1855.64430384000
"6066",S3,0.3120779,Vegetation,13594.06152340000,561.95572060100
"6067",S3,0.2502037,Vegetation,10903.57226560000,1510.51023618000
"6068",S3,18.6171580,Vegetation,810960.17480499996,10700.79828200000
"6069",S3,0.0777187,Vegetation,3385.95507813000,425.75677061600
"6070",S3,0.4212780,Vegetation,18350.80175780000,1619.02996777000
"6071",S3,0.2905584,Vegetation,12656.67480470000,513.12699737000
"6072",S3,0.0372213,Vegetation,1621.35156250000,284.73830887500
"6073",S3,0.3070250,Vegetation,13373.95507810000,2355.81178913000
"6074",S3,0.0303848,Vegetation,1323.55957031000,206.08321047200
"6075",S3,0.5505371,Vegetation,23981.29882810000,1163.07272273000
"6076",S3,0.0000866,Vegetation,3.77148437500,18.23182466470
"6077",S3,0.1867278,Vegetation,8133.83007813000,521.30944717000
"6078",S3,0.0151587,Vegetation,660.31152343800,214.80016199200
"6079",S3,0.1105187,Vegetation,4814.17871094000,613.33123702000
"6080",S3,0.1536146,Vegetation,6695.40429688000,512.13069781300
"6081",S3,1.5105737,Vegetation,65800.33007810000,2016.75780893000
"6082",S3,0.3097418,Vegetation,13495.84472660000,1015.90457021000
"6083",S3,0.0390892,Vegetation,1702.71972656000,265.23238889800
"6084",S3,0.2536920,Vegetation,11050.77929690000,816.21094232200
"6085",S3,0.0499121,Vegetation,2176.32128906000,273.64495234400
"6086",S3,0.1690670,Vegetation,7364.52734375000,1377.09283435000
"6087",S3,0.6248174,Vegetation,27216.93750000000,2062.99718184000
"6088",S3,0.0408887,Vegetation,1781.10546875000,440.80046087000
"6089",S3,0.0375662,Vegetation,1636.37890625000,205.82745553900
"6090",S3,3.1520981,Vegetation,137304.84863299999,3466.65599996000
"6091",S3,0.5396289,Vegetation,23506.13964840000,624.17088771900
"6092",S3,0.9373891,Vegetation,40832.50390630000,2159.73992719000
"6093",S3,3.4622819,Vegetation,150816.40039100000,1934.40429761000
"6094",S3,0.1273596,Vegetation,5549.75781250000,956.30642154200
"6095",S3,1.6826230,Vegetation,73294.76757810000,1748.65525907000
"6096",S3,0.0360047,Vegetation,1568.36132813000,264.78499521900
"6097",S3,0.1118684,Vegetation,4872.97070313000,320.63315559400
